accuracy,precision,recall,f1_score,confusion_matrix,classification_report,config
0.7106710671067107,0.7478519043048621,0.7106710671067107,0.6737385869887204,"[[333, 11, 2598, 187], [2, 611, 2195, 318], [88, 57, 20511, 743], [31, 66, 5802, 8261]]","              precision    recall  f1-score   support

    hypernym       0.73      0.11      0.19      3129
     hyponym       0.82      0.20      0.32      3126
        none       0.66      0.96      0.78     21399
    synonymy       0.87      0.58      0.70     14160

    accuracy                           0.71     41814
   macro avg       0.77      0.46      0.50     41814
weighted avg       0.75      0.71      0.67     41814
","{'lr': 0.01, 'num_epochs': 50, 'batch_size': 512, 'hidden_sizes': '[128]', 'activation': 'sigmoid', 'optimizer': 'SGD', 'dropout_rate': 0.0, 'postive_percentage': 0.6}"
0.6357918400535706,0.5891805921175668,0.6357918400535706,0.5661527582534441,"[[0, 0, 2979, 150], [0, 0, 2938, 188], [0, 0, 20624, 775], [0, 0, 8199, 5961]]","              precision    recall  f1-score   support

    hypernym       0.00      0.00      0.00      3129
     hyponym       0.00      0.00      0.00      3126
        none       0.59      0.96      0.73     21399
    synonymy       0.84      0.42      0.56     14160

    accuracy                           0.64     41814
   macro avg       0.36      0.35      0.32     41814
weighted avg       0.59      0.64      0.57     41814
","{'lr': 0.001, 'num_epochs': 20, 'batch_size': 256, 'hidden_sizes': '[1024, 512, 256, 128, 64]', 'activation': 'relu', 'optimizer': 'SGD', 'dropout_rate': 0.0, 'postive_percentage': 0.6}"
0.5117663940307074,0.26190484205919334,0.5117663940307074,0.346488509194726,"[[0, 0, 3129, 0], [0, 0, 3126, 0], [0, 0, 21399, 0], [0, 0, 14160, 0]]","              precision    recall  f1-score   support

    hypernym       0.00      0.00      0.00      3129
     hyponym       0.00      0.00      0.00      3126
        none       0.51      1.00      0.68     21399
    synonymy       0.00      0.00      0.00     14160

    accuracy                           0.51     41814
   macro avg       0.13      0.25      0.17     41814
weighted avg       0.26      0.51      0.35     41814
","{'lr': 0.1, 'num_epochs': 20, 'batch_size': 256, 'hidden_sizes': '[128]', 'activation': 'sigmoid', 'optimizer': 'SGD', 'dropout_rate': 0.0, 'postive_percentage': 0.6}"
0.49910109592414725,0.24910190395268483,0.49910109592414725,0.33233503014567756,"[[0, 0, 3065, 0], [0, 0, 3115, 0], [0, 0, 20266, 0], [0, 0, 14159, 0]]","              precision    recall  f1-score   support

    hypernym       0.00      0.00      0.00      3065
     hyponym       0.00      0.00      0.00      3115
        none       0.50      1.00      0.67     20266
    synonymy       0.00      0.00      0.00     14159

    accuracy                           0.50     40605
   macro avg       0.12      0.25      0.17     40605
weighted avg       0.25      0.50      0.33     40605
","{'lr': 0.1, 'num_epochs': 50, 'batch_size': 128, 'hidden_sizes': '[512]', 'activation': 'relu', 'optimizer': 'SGD', 'dropout_rate': 0.0, 'postive_percentage': 0.7}"
0.49910109592414725,0.24910190395268483,0.49910109592414725,0.33233503014567756,"[[0, 0, 3065, 0], [0, 0, 3115, 0], [0, 0, 20266, 0], [0, 0, 14159, 0]]","              precision    recall  f1-score   support

    hypernym       0.00      0.00      0.00      3065
     hyponym       0.00      0.00      0.00      3115
        none       0.50      1.00      0.67     20266
    synonymy       0.00      0.00      0.00     14159

    accuracy                           0.50     40605
   macro avg       0.12      0.25      0.17     40605
weighted avg       0.25      0.50      0.33     40605
","{'lr': 1e-05, 'num_epochs': 20, 'batch_size': 512, 'hidden_sizes': '[1024, 512, 256, 128, 64]', 'activation': 'sigmoid', 'optimizer': 'Adam', 'dropout_rate': 0.0, 'postive_percentage': 0.7}"
0.49910109592414725,0.24910190395268483,0.49910109592414725,0.33233503014567756,"[[0, 0, 3065, 0], [0, 0, 3115, 0], [0, 0, 20266, 0], [0, 0, 14159, 0]]","              precision    recall  f1-score   support

    hypernym       0.00      0.00      0.00      3065
     hyponym       0.00      0.00      0.00      3115
        none       0.50      1.00      0.67     20266
    synonymy       0.00      0.00      0.00     14159

    accuracy                           0.50     40605
   macro avg       0.12      0.25      0.17     40605
weighted avg       0.25      0.50      0.33     40605
","{'lr': 0.1, 'num_epochs': 20, 'batch_size': 256, 'hidden_sizes': '[1024, 512, 256, 128, 64]', 'activation': 'tanh', 'optimizer': 'Adam', 'dropout_rate': 0.0, 'postive_percentage': 0.7}"
0.49910109592414725,0.24910190395268483,0.49910109592414725,0.33233503014567756,"[[0, 0, 3065, 0], [0, 0, 3115, 0], [0, 0, 20266, 0], [0, 0, 14159, 0]]","              precision    recall  f1-score   support

    hypernym       0.00      0.00      0.00      3065
     hyponym       0.00      0.00      0.00      3115
        none       0.50      1.00      0.67     20266
    synonymy       0.00      0.00      0.00     14159

    accuracy                           0.50     40605
   macro avg       0.12      0.25      0.17     40605
weighted avg       0.25      0.50      0.33     40605
","{'lr': 0.01, 'num_epochs': 50, 'batch_size': 32, 'hidden_sizes': '[256]', 'activation': 'sigmoid', 'optimizer': 'Adam', 'dropout_rate': 0.0, 'postive_percentage': 0.7}"
0.49910109592414725,0.24910190395268483,0.49910109592414725,0.33233503014567756,"[[0, 0, 3065, 0], [0, 0, 3115, 0], [0, 0, 20266, 0], [0, 0, 14159, 0]]","              precision    recall  f1-score   support

    hypernym       0.00      0.00      0.00      3065
     hyponym       0.00      0.00      0.00      3115
        none       0.50      1.00      0.67     20266
    synonymy       0.00      0.00      0.00     14159

    accuracy                           0.50     40605
   macro avg       0.12      0.25      0.17     40605
weighted avg       0.25      0.50      0.33     40605
","{'lr': 0.1, 'num_epochs': 20, 'batch_size': 256, 'hidden_sizes': '[256, 128, 64]', 'activation': 'sigmoid', 'optimizer': 'Adam', 'dropout_rate': 0.0, 'postive_percentage': 0.7}"
0.49910109592414725,0.24910190395268483,0.49910109592414725,0.33233503014567756,"[[0, 0, 3065, 0], [0, 0, 3115, 0], [0, 0, 20266, 0], [0, 0, 14159, 0]]","              precision    recall  f1-score   support

    hypernym       0.00      0.00      0.00      3065
     hyponym       0.00      0.00      0.00      3115
        none       0.50      1.00      0.67     20266
    synonymy       0.00      0.00      0.00     14159

    accuracy                           0.50     40605
   macro avg       0.12      0.25      0.17     40605
weighted avg       0.25      0.50      0.33     40605
","{'lr': 0.1, 'num_epochs': 20, 'batch_size': 32, 'hidden_sizes': '[128]', 'activation': 'tanh', 'optimizer': 'Adam', 'dropout_rate': 0.0, 'postive_percentage': 0.7}"
0.8140335772707705,0.810534614865842,0.8140335772707705,0.8102432196710376,"[[1393, 104, 1207, 425], [15, 2089, 680, 342], [548, 646, 18418, 1787], [82, 382, 1558, 12138]]","              precision    recall  f1-score   support

    hypernym       0.68      0.45      0.54      3129
     hyponym       0.65      0.67      0.66      3126
        none       0.84      0.86      0.85     21399
    synonymy       0.83      0.86      0.84     14160

    accuracy                           0.81     41814
   macro avg       0.75      0.71      0.72     41814
weighted avg       0.81      0.81      0.81     41814
","{'lr': 0.001, 'num_epochs': 20, 'batch_size': 64, 'hidden_sizes': '[256]', 'activation': 'relu', 'optimizer': 'SGD', 'dropout_rate': 0.0, 'postive_percentage': 0.6}"
0.753355498091368,0.7441992276143372,0.753355498091368,0.7451790453157582,"[[1033, 95, 1458, 479], [69, 1399, 1180, 467], [668, 442, 17386, 1770], [254, 422, 2711, 10772]]","              precision    recall  f1-score   support

    hypernym       0.51      0.34      0.41      3065
     hyponym       0.59      0.45      0.51      3115
        none       0.76      0.86      0.81     20266
    synonymy       0.80      0.76      0.78     14159

    accuracy                           0.75     40605
   macro avg       0.67      0.60      0.63     40605
weighted avg       0.74      0.75      0.75     40605
","{'lr': 0.001, 'num_epochs': 50, 'batch_size': 512, 'hidden_sizes': '[128, 64]', 'activation': 'relu', 'optimizer': 'SGD', 'dropout_rate': 0.0, 'postive_percentage': 0.7}"
0.7762098263760621,0.7675315877243241,0.7762098263760621,0.7564407396739147,"[[729, 37, 1626, 673], [41, 973, 1306, 795], [261, 173, 17801, 2031], [110, 133, 1901, 12015]]","              precision    recall  f1-score   support

    hypernym       0.64      0.24      0.35      3065
     hyponym       0.74      0.31      0.44      3115
        none       0.79      0.88      0.83     20266
    synonymy       0.77      0.85      0.81     14159

    accuracy                           0.78     40605
   macro avg       0.73      0.57      0.61     40605
weighted avg       0.77      0.78      0.76     40605
","{'lr': 0.0001, 'num_epochs': 50, 'batch_size': 64, 'hidden_sizes': '[512]', 'activation': 'tanh', 'optimizer': 'SGD', 'dropout_rate': 0.0, 'postive_percentage': 0.7}"
0.8311570287463529,0.8319476454339944,0.8311570287463529,0.8308990887433843,"[[1915, 71, 819, 324], [62, 2189, 498, 377], [869, 717, 17974, 1839], [159, 214, 1111, 12676]]","              precision    recall  f1-score   support

    hypernym       0.64      0.61      0.62      3129
     hyponym       0.69      0.70      0.69      3126
        none       0.88      0.84      0.86     21399
    synonymy       0.83      0.90      0.86     14160

    accuracy                           0.83     41814
   macro avg       0.76      0.76      0.76     41814
weighted avg       0.83      0.83      0.83     41814
","{'lr': 0.001, 'num_epochs': 20, 'batch_size': 128, 'hidden_sizes': '[512]', 'activation': 'sigmoid', 'optimizer': 'Adam', 'dropout_rate': 0.0, 'postive_percentage': 0.6}"
0.6718138160325083,0.7375275904972033,0.6718138160325083,0.6808630810827878,"[[591, 653, 1263, 558], [6, 2347, 622, 140], [307, 2628, 16156, 1175], [80, 3148, 2746, 8185]]","              precision    recall  f1-score   support

    hypernym       0.60      0.19      0.29      3065
     hyponym       0.27      0.75      0.39      3115
        none       0.78      0.80      0.79     20266
    synonymy       0.81      0.58      0.68     14159

    accuracy                           0.67     40605
   macro avg       0.61      0.58      0.54     40605
weighted avg       0.74      0.67      0.68     40605
","{'lr': 0.01, 'num_epochs': 20, 'batch_size': 256, 'hidden_sizes': '[256, 128, 64]', 'activation': 'relu', 'optimizer': 'SGD', 'dropout_rate': 0.0, 'postive_percentage': 0.7}"
0.07750277059475434,0.35459068423700096,0.07750277059475434,0.012512281389845371,"[[0, 3065, 0, 0], [0, 3115, 0, 0], [0, 20266, 0, 0], [0, 14127, 0, 32]]","              precision    recall  f1-score   support

    hypernym       0.00      0.00      0.00      3065
     hyponym       0.08      1.00      0.14      3115
        none       0.00      0.00      0.00     20266
    synonymy       1.00      0.00      0.00     14159

    accuracy                           0.08     40605
   macro avg       0.27      0.25      0.04     40605
weighted avg       0.35      0.08      0.01     40605
","{'lr': 0.1, 'num_epochs': 50, 'batch_size': 32, 'hidden_sizes': '[512]', 'activation': 'tanh', 'optimizer': 'Adam', 'dropout_rate': 0.0, 'postive_percentage': 0.7}"
0.7421676950303726,0.662943577475731,0.7421676950303726,0.6848605343714872,"[[59, 0, 2754, 316], [11, 0, 2262, 853], [62, 0, 19730, 1607], [39, 0, 2877, 11244]]","              precision    recall  f1-score   support

    hypernym       0.35      0.02      0.04      3129
     hyponym       0.00      0.00      0.00      3126
        none       0.71      0.92      0.80     21399
    synonymy       0.80      0.79      0.80     14160

    accuracy                           0.74     41814
   macro avg       0.47      0.43      0.41     41814
weighted avg       0.66      0.74      0.68     41814
","{'lr': 0.001, 'num_epochs': 50, 'batch_size': 64, 'hidden_sizes': '[512, 256, 128, 64]', 'activation': 'sigmoid', 'optimizer': 'Adam', 'dropout_rate': 0.0, 'postive_percentage': 0.6}"
0.49910109592414725,0.24910190395268483,0.49910109592414725,0.33233503014567756,"[[0, 0, 3065, 0], [0, 0, 3115, 0], [0, 0, 20266, 0], [0, 0, 14159, 0]]","              precision    recall  f1-score   support

    hypernym       0.00      0.00      0.00      3065
     hyponym       0.00      0.00      0.00      3115
        none       0.50      1.00      0.67     20266
    synonymy       0.00      0.00      0.00     14159

    accuracy                           0.50     40605
   macro avg       0.12      0.25      0.17     40605
weighted avg       0.25      0.50      0.33     40605
","{'lr': 0.1, 'num_epochs': 20, 'batch_size': 32, 'hidden_sizes': '[128, 64]', 'activation': 'sigmoid', 'optimizer': 'Adam', 'dropout_rate': 0.0, 'postive_percentage': 0.7}"
0.793298895106902,0.7886926198213757,0.793298895106902,0.77671336771729,"[[777, 22, 1796, 534], [29, 1304, 1246, 547], [204, 216, 19338, 1641], [91, 142, 2175, 11752]]","              precision    recall  f1-score   support

    hypernym       0.71      0.25      0.37      3129
     hyponym       0.77      0.42      0.54      3126
        none       0.79      0.90      0.84     21399
    synonymy       0.81      0.83      0.82     14160

    accuracy                           0.79     41814
   macro avg       0.77      0.60      0.64     41814
weighted avg       0.79      0.79      0.78     41814
","{'lr': 1e-05, 'num_epochs': 20, 'batch_size': 512, 'hidden_sizes': '[128]', 'activation': 'tanh', 'optimizer': 'Adam', 'dropout_rate': 0.0, 'postive_percentage': 0.6}"
0.8878366097479313,0.8891430309715543,0.8878366097479313,0.8879606059463676,"[[2416, 39, 538, 136], [47, 2506, 400, 173], [707, 393, 18909, 1390], [138, 83, 646, 13293]]","              precision    recall  f1-score   support

    hypernym       0.73      0.77      0.75      3129
     hyponym       0.83      0.80      0.82      3126
        none       0.92      0.88      0.90     21399
    synonymy       0.89      0.94      0.91     14160

    accuracy                           0.89     41814
   macro avg       0.84      0.85      0.85     41814
weighted avg       0.89      0.89      0.89     41814
","{'lr': 1e-05, 'num_epochs': 50, 'batch_size': 64, 'hidden_sizes': '[256]', 'activation': 'relu', 'optimizer': 'Adam', 'dropout_rate': 0.0, 'postive_percentage': 0.6}"
0.9002093338258835,0.9000607646630329,0.9002093338258835,0.8995260393764621,"[[2352, 26, 569, 118], [28, 2535, 447, 105], [407, 314, 18155, 1390], [25, 36, 587, 13511]]","              precision    recall  f1-score   support

    hypernym       0.84      0.77      0.80      3065
     hyponym       0.87      0.81      0.84      3115
        none       0.92      0.90      0.91     20266
    synonymy       0.89      0.95      0.92     14159

    accuracy                           0.90     40605
   macro avg       0.88      0.86      0.87     40605
weighted avg       0.90      0.90      0.90     40605
","{'lr': 0.0001, 'num_epochs': 50, 'batch_size': 128, 'hidden_sizes': '[128]', 'activation': 'tanh', 'optimizer': 'Adam', 'dropout_rate': 0.0, 'postive_percentage': 0.7}"
0.07548331486270164,0.0056977308226617545,0.07548331486270164,0.010595665676857362,"[[3065, 0, 0, 0], [3115, 0, 0, 0], [20266, 0, 0, 0], [14159, 0, 0, 0]]","              precision    recall  f1-score   support

    hypernym       0.08      1.00      0.14      3065
     hyponym       0.00      0.00      0.00      3115
        none       0.00      0.00      0.00     20266
    synonymy       0.00      0.00      0.00     14159

    accuracy                           0.08     40605
   macro avg       0.02      0.25      0.04     40605
weighted avg       0.01      0.08      0.01     40605
","{'lr': 0.1, 'num_epochs': 50, 'batch_size': 128, 'hidden_sizes': '[256, 128, 64]', 'activation': 'relu', 'optimizer': 'SGD', 'dropout_rate': 0.0, 'postive_percentage': 0.7}"
0.5116707322906203,0.2618809375816069,0.5116707322906203,0.34644566439231705,"[[0, 0, 3129, 0], [0, 0, 3126, 0], [0, 0, 21395, 4], [0, 0, 14160, 0]]","              precision    recall  f1-score   support

    hypernym       0.00      0.00      0.00      3129
     hyponym       0.00      0.00      0.00      3126
        none       0.51      1.00      0.68     21399
    synonymy       0.00      0.00      0.00     14160

    accuracy                           0.51     41814
   macro avg       0.13      0.25      0.17     41814
weighted avg       0.26      0.51      0.35     41814
","{'lr': 1e-05, 'num_epochs': 20, 'batch_size': 512, 'hidden_sizes': '[128, 64]', 'activation': 'tanh', 'optimizer': 'SGD', 'dropout_rate': 0.0, 'postive_percentage': 0.6}"
0.5350361123068829,0.5335758811638979,0.5350361123068829,0.4837670916353932,"[[0, 0, 1166, 1963], [0, 0, 950, 2176], [0, 0, 9211, 12188], [0, 0, 999, 13161]]","              precision    recall  f1-score   support

    hypernym       0.00      0.00      0.00      3129
     hyponym       0.00      0.00      0.00      3126
        none       0.75      0.43      0.55     21399
    synonymy       0.45      0.93      0.60     14160

    accuracy                           0.54     41814
   macro avg       0.30      0.34      0.29     41814
weighted avg       0.53      0.54      0.48     41814
","{'lr': 0.001, 'num_epochs': 50, 'batch_size': 64, 'hidden_sizes': '[256, 128, 64]', 'activation': 'tanh', 'optimizer': 'Adam', 'dropout_rate': 0.0, 'postive_percentage': 0.6}"
0.6122152444280261,0.5224713223860313,0.6122152444280261,0.5557951838382817,"[[0, 0, 2497, 568], [0, 0, 2416, 699], [0, 0, 17142, 3124], [0, 0, 6442, 7717]]","              precision    recall  f1-score   support

    hypernym       0.00      0.00      0.00      3065
     hyponym       0.00      0.00      0.00      3115
        none       0.60      0.85      0.70     20266
    synonymy       0.64      0.55      0.59     14159

    accuracy                           0.61     40605
   macro avg       0.31      0.35      0.32     40605
weighted avg       0.52      0.61      0.56     40605
","{'lr': 0.0001, 'num_epochs': 20, 'batch_size': 128, 'hidden_sizes': '[256, 128, 64]', 'activation': 'tanh', 'optimizer': 'SGD', 'dropout_rate': 0.0, 'postive_percentage': 0.7}"
0.614459272014158,0.53099826802068,0.614459272014158,0.554043601208786,"[[0, 0, 2704, 425], [0, 0, 2630, 496], [0, 0, 18858, 2541], [0, 0, 7325, 6835]]","              precision    recall  f1-score   support

    hypernym       0.00      0.00      0.00      3129
     hyponym       0.00      0.00      0.00      3126
        none       0.60      0.88      0.71     21399
    synonymy       0.66      0.48      0.56     14160

    accuracy                           0.61     41814
   macro avg       0.32      0.34      0.32     41814
weighted avg       0.53      0.61      0.55     41814
","{'lr': 0.0001, 'num_epochs': 20, 'batch_size': 64, 'hidden_sizes': '[128]', 'activation': 'sigmoid', 'optimizer': 'SGD', 'dropout_rate': 0.0, 'postive_percentage': 0.6}"
0.8865903213889915,0.8859842823870436,0.8865903213889915,0.8857836255877828,"[[2239, 20, 727, 79], [24, 2396, 586, 109], [433, 290, 18504, 1039], [83, 54, 1161, 12861]]","              precision    recall  f1-score   support

    hypernym       0.81      0.73      0.77      3065
     hyponym       0.87      0.77      0.82      3115
        none       0.88      0.91      0.90     20266
    synonymy       0.91      0.91      0.91     14159

    accuracy                           0.89     40605
   macro avg       0.87      0.83      0.85     40605
weighted avg       0.89      0.89      0.89     40605
","{'lr': 1e-05, 'num_epochs': 20, 'batch_size': 64, 'hidden_sizes': '[1024, 512, 256, 128, 64]', 'activation': 'relu', 'optimizer': 'Adam', 'dropout_rate': 0.0, 'postive_percentage': 0.7}"
0.8855313385051102,0.8866736119252294,0.8855313385051102,0.8854747066766653,"[[2408, 38, 522, 97], [74, 2457, 426, 158], [695, 400, 17741, 1430], [87, 48, 673, 13351]]","              precision    recall  f1-score   support

    hypernym       0.74      0.79      0.76      3065
     hyponym       0.83      0.79      0.81      3115
        none       0.92      0.88      0.90     20266
    synonymy       0.89      0.94      0.91     14159

    accuracy                           0.89     40605
   macro avg       0.84      0.85      0.85     40605
weighted avg       0.89      0.89      0.89     40605
","{'lr': 1e-05, 'num_epochs': 20, 'batch_size': 128, 'hidden_sizes': '[512, 256, 128, 64]', 'activation': 'tanh', 'optimizer': 'Adam', 'dropout_rate': 0.0, 'postive_percentage': 0.7}"
0.782393456736978,0.772454138691566,0.782393456736978,0.7719291878537371,"[[896, 77, 1813, 343], [91, 1571, 1182, 282], [454, 367, 18885, 1693], [144, 478, 2175, 11363]]","              precision    recall  f1-score   support

    hypernym       0.57      0.29      0.38      3129
     hyponym       0.63      0.50      0.56      3126
        none       0.79      0.88      0.83     21399
    synonymy       0.83      0.80      0.82     14160

    accuracy                           0.78     41814
   macro avg       0.70      0.62      0.65     41814
weighted avg       0.77      0.78      0.77     41814
","{'lr': 0.001, 'num_epochs': 50, 'batch_size': 256, 'hidden_sizes': '[512, 256, 128, 64]', 'activation': 'tanh', 'optimizer': 'Adam', 'dropout_rate': 0.0, 'postive_percentage': 0.6}"
0.9049122303534701,0.9073737487806219,0.9049122303534701,0.9048468348281427,"[[2592, 24, 370, 143], [34, 2630, 302, 160], [580, 345, 18911, 1563], [36, 28, 391, 13705]]","              precision    recall  f1-score   support

    hypernym       0.80      0.83      0.81      3129
     hyponym       0.87      0.84      0.85      3126
        none       0.95      0.88      0.91     21399
    synonymy       0.88      0.97      0.92     14160

    accuracy                           0.90     41814
   macro avg       0.87      0.88      0.88     41814
weighted avg       0.91      0.90      0.90     41814
","{'lr': 0.0001, 'num_epochs': 20, 'batch_size': 256, 'hidden_sizes': '[512]', 'activation': 'tanh', 'optimizer': 'Adam', 'dropout_rate': 0.0, 'postive_percentage': 0.6}"
0.8551442100731812,0.8542965980798908,0.8551442100731812,0.849094913949466,"[[1499, 25, 1251, 354], [16, 1926, 797, 387], [286, 181, 19496, 1436], [38, 70, 1216, 12836]]","              precision    recall  f1-score   support

    hypernym       0.82      0.48      0.60      3129
     hyponym       0.87      0.62      0.72      3126
        none       0.86      0.91      0.88     21399
    synonymy       0.85      0.91      0.88     14160

    accuracy                           0.86     41814
   macro avg       0.85      0.73      0.77     41814
weighted avg       0.85      0.86      0.85     41814
","{'lr': 1e-05, 'num_epochs': 20, 'batch_size': 256, 'hidden_sizes': '[512]', 'activation': 'tanh', 'optimizer': 'Adam', 'dropout_rate': 0.0, 'postive_percentage': 0.6}"
0.89449575175471,0.8951921884078575,0.89449575175471,0.8943598181800054,"[[2483, 21, 470, 91], [35, 2526, 460, 94], [644, 368, 17901, 1353], [49, 47, 652, 13411]]","              precision    recall  f1-score   support

    hypernym       0.77      0.81      0.79      3065
     hyponym       0.85      0.81      0.83      3115
        none       0.92      0.88      0.90     20266
    synonymy       0.90      0.95      0.92     14159

    accuracy                           0.89     40605
   macro avg       0.86      0.86      0.86     40605
weighted avg       0.90      0.89      0.89     40605
","{'lr': 0.0001, 'num_epochs': 50, 'batch_size': 128, 'hidden_sizes': '[128, 64]', 'activation': 'tanh', 'optimizer': 'Adam', 'dropout_rate': 0.0, 'postive_percentage': 0.7}"
0.5676640807782293,0.5113405658323559,0.5676640807782293,0.519795460628937,"[[0, 0, 1447, 1618], [0, 0, 1528, 1587], [0, 0, 11118, 9148], [0, 0, 2227, 11932]]","              precision    recall  f1-score   support

    hypernym       0.00      0.00      0.00      3065
     hyponym       0.00      0.00      0.00      3115
        none       0.68      0.55      0.61     20266
    synonymy       0.49      0.84      0.62     14159

    accuracy                           0.57     40605
   macro avg       0.29      0.35      0.31     40605
weighted avg       0.51      0.57      0.52     40605
","{'lr': 0.01, 'num_epochs': 20, 'batch_size': 128, 'hidden_sizes': '[128, 64]', 'activation': 'tanh', 'optimizer': 'SGD', 'dropout_rate': 0.0, 'postive_percentage': 0.7}"
0.5120533792509686,0.5764341237981268,0.5120533792509686,0.34717025594006545,"[[0, 0, 3129, 0], [0, 0, 3126, 0], [0, 0, 21398, 1], [0, 0, 14147, 13]]","              precision    recall  f1-score   support

    hypernym       0.00      0.00      0.00      3129
     hyponym       0.00      0.00      0.00      3126
        none       0.51      1.00      0.68     21399
    synonymy       0.93      0.00      0.00     14160

    accuracy                           0.51     41814
   macro avg       0.36      0.25      0.17     41814
weighted avg       0.58      0.51      0.35     41814
","{'lr': 0.1, 'num_epochs': 50, 'batch_size': 256, 'hidden_sizes': '[256]', 'activation': 'tanh', 'optimizer': 'Adam', 'dropout_rate': 0.0, 'postive_percentage': 0.6}"
0.5117663940307074,0.26190484205919334,0.5117663940307074,0.346488509194726,"[[0, 0, 3129, 0], [0, 0, 3126, 0], [0, 0, 21399, 0], [0, 0, 14160, 0]]","              precision    recall  f1-score   support

    hypernym       0.00      0.00      0.00      3129
     hyponym       0.00      0.00      0.00      3126
        none       0.51      1.00      0.68     21399
    synonymy       0.00      0.00      0.00     14160

    accuracy                           0.51     41814
   macro avg       0.13      0.25      0.17     41814
weighted avg       0.26      0.51      0.35     41814
","{'lr': 0.01, 'num_epochs': 20, 'batch_size': 256, 'hidden_sizes': '[128, 64]', 'activation': 'sigmoid', 'optimizer': 'Adam', 'dropout_rate': 0.0, 'postive_percentage': 0.6}"
0.6429186396900559,0.5478406143965562,0.6429186396900559,0.5867429463550369,"[[0, 0, 2408, 721], [0, 0, 2358, 768], [0, 0, 18366, 3033], [0, 0, 5643, 8517]]","              precision    recall  f1-score   support

    hypernym       0.00      0.00      0.00      3129
     hyponym       0.00      0.00      0.00      3126
        none       0.64      0.86      0.73     21399
    synonymy       0.65      0.60      0.63     14160

    accuracy                           0.64     41814
   macro avg       0.32      0.36      0.34     41814
weighted avg       0.55      0.64      0.59     41814
","{'lr': 0.0001, 'num_epochs': 50, 'batch_size': 256, 'hidden_sizes': '[128, 64]', 'activation': 'tanh', 'optimizer': 'SGD', 'dropout_rate': 0.0, 'postive_percentage': 0.6}"
0.8985268092026594,0.8980969192105384,0.8985268092026594,0.8980121984248579,"[[2420, 15, 615, 79], [18, 2525, 498, 85], [481, 306, 19311, 1301], [43, 40, 762, 13315]]","              precision    recall  f1-score   support

    hypernym       0.82      0.77      0.79      3129
     hyponym       0.87      0.81      0.84      3126
        none       0.91      0.90      0.91     21399
    synonymy       0.90      0.94      0.92     14160

    accuracy                           0.90     41814
   macro avg       0.88      0.86      0.87     41814
weighted avg       0.90      0.90      0.90     41814
","{'lr': 0.001, 'num_epochs': 50, 'batch_size': 128, 'hidden_sizes': '[256]', 'activation': 'relu', 'optimizer': 'Adam', 'dropout_rate': 0.0, 'postive_percentage': 0.6}"
0.8425168603816904,0.8417392241358107,0.8425168603816904,0.8409895811714857,"[[1998, 31, 881, 219], [58, 1917, 804, 347], [888, 380, 18496, 1635], [214, 85, 1043, 12818]]","              precision    recall  f1-score   support

    hypernym       0.63      0.64      0.64      3129
     hyponym       0.79      0.61      0.69      3126
        none       0.87      0.86      0.87     21399
    synonymy       0.85      0.91      0.88     14160

    accuracy                           0.84     41814
   macro avg       0.79      0.76      0.77     41814
weighted avg       0.84      0.84      0.84     41814
","{'lr': 0.001, 'num_epochs': 50, 'batch_size': 512, 'hidden_sizes': '[128, 64]', 'activation': 'tanh', 'optimizer': 'Adam', 'dropout_rate': 0.0, 'postive_percentage': 0.6}"
0.7065386036202438,0.6938801327589601,0.7065386036202438,0.6535384167476935,"[[34, 10, 2102, 919], [4, 120, 1893, 1098], [13, 28, 17708, 2517], [3, 38, 3291, 10827]]","              precision    recall  f1-score   support

    hypernym       0.63      0.01      0.02      3065
     hyponym       0.61      0.04      0.07      3115
        none       0.71      0.87      0.78     20266
    synonymy       0.70      0.76      0.73     14159

    accuracy                           0.71     40605
   macro avg       0.66      0.42      0.40     40605
weighted avg       0.69      0.71      0.65     40605
","{'lr': 0.0001, 'num_epochs': 50, 'batch_size': 128, 'hidden_sizes': '[128]', 'activation': 'tanh', 'optimizer': 'SGD', 'dropout_rate': 0.0, 'postive_percentage': 0.7}"
0.5915281369289497,0.5039454484231716,0.5915281369289497,0.5353106018533231,"[[0, 0, 2425, 640], [0, 0, 2553, 562], [0, 0, 16860, 3406], [0, 0, 7000, 7159]]","              precision    recall  f1-score   support

    hypernym       0.00      0.00      0.00      3065
     hyponym       0.00      0.00      0.00      3115
        none       0.58      0.83      0.69     20266
    synonymy       0.61      0.51      0.55     14159

    accuracy                           0.59     40605
   macro avg       0.30      0.33      0.31     40605
weighted avg       0.50      0.59      0.54     40605
","{'lr': 1e-05, 'num_epochs': 20, 'batch_size': 128, 'hidden_sizes': '[512]', 'activation': 'tanh', 'optimizer': 'SGD', 'dropout_rate': 0.0, 'postive_percentage': 0.7}"
