,sense1_heading,sense1_web_id,sense1_gloss,sense2_heading,sense2_web_id,sense2_gloss,hypernym,hyponym,none,synonymy
3648,rezultats,1.,"Darbibas, norises iznakums; kadu apstaklu sekas.",pieteikums,3.,"pieteikt Paveikta darbiba, rezultats ?   ; tas (piemeram, makslas darbs), ar ko (kads) apliecina, atklaj savas spejas; pirma (speju, talanta) izpausme.",7.719445e-09,1.8294432e-11,1.0,2.83195e-31
3649,rezultats,1.1.,"Skaitlis, izteiksme, ko iegust aprekinos.",pieteikums,3.,"pieteikt Paveikta darbiba, rezultats ?   ; tas (piemeram, makslas darbs), ar ko (kads) apliecina, atklaj savas spejas; pirma (speju, talanta) izpausme.",1.6651474e-07,2.3531826e-10,0.9999999,8.4512394e-27
3650,rezultats,1.2.,"Veikums, sasniegums (sporta sacensibas).",pieteikums,3.,"pieteikt Paveikta darbiba, rezultats ?   ; tas (piemeram, makslas darbs), ar ko (kads) apliecina, atklaj savas spejas; pirma (speju, talanta) izpausme.",1.8976468e-07,3.4401513e-11,0.99999976,6.7874455e-27
3651,rezultats,2.,"Kopuma, kopsavilkuma; ari beidzot, gala.",pieteikums,3.,"pieteikt Paveikta darbiba, rezultats ?   ; tas (piemeram, makslas darbs), ar ko (kads) apliecina, atklaj savas spejas; pirma (speju, talanta) izpausme.",2.1988528e-06,8.6486554e-11,0.99999785,1.1010007e-23
3652,piemers,1.,"Konkrets fakts, konkreta doma, kas paklaujas kadiem visparigiem spriedumiem, pamato, ilustre tos.",pieteikums,3.,"pieteikt Paveikta darbiba, rezultats ?   ; tas (piemeram, makslas darbs), ar ko (kads) apliecina, atklaj savas spejas; pirma (speju, talanta) izpausme.",3.0466643e-09,4.9628338e-14,1.0,1.6150604e-33
3653,piemers,2.,"Izturešanas, ricibas paraugs.",pieteikums,3.,"pieteikt Paveikta darbiba, rezultats ?   ; tas (piemeram, makslas darbs), ar ko (kads) apliecina, atklaj savas spejas; pirma (speju, talanta) izpausme.",1.748798e-07,1.11691614e-10,0.9999999,4.5581107e-27
3654,maksla,1.,"Radoša telaina istenibas atspogulošana; darbu kopums, kuri ir raditi, telaini atspogulojot istenibu.",pieteikums,3.,"pieteikt Paveikta darbiba, rezultats ?   ; tas (piemeram, makslas darbs), ar ko (kads) apliecina, atklaj savas spejas; pirma (speju, talanta) izpausme.",1.181222e-08,5.7340404e-14,1.0,1.040704e-31
3655,maksla,1.1.,"Radošas darbibas nozare, veids vai paveids, kam raksturiga estetiski izzinoša attieksme pret istenibu.",pieteikums,3.,"pieteikt Paveikta darbiba, rezultats ?   ; tas (piemeram, makslas darbs), ar ko (kads) apliecina, atklaj savas spejas; pirma (speju, talanta) izpausme.",5.223446e-09,2.6046626e-13,1.0,1.2570196e-32
3656,maksla,1.2.,"Tads, kura rodas, ir atteloti estetiski elementi, estetiskas vertibas (par darbibu, procesu, darbibas nozari, priekšmetiem).",pieteikums,3.,"pieteikt Paveikta darbiba, rezultats ?   ; tas (piemeram, makslas darbs), ar ko (kads) apliecina, atklaj savas spejas; pirma (speju, talanta) izpausme.",4.917177e-09,6.207197e-13,1.0,1.7241562e-32
3657,maksla,2.,Lidz seviškai veiklibai izkopta darbibas prasme.,pieteikums,3.,"pieteikt Paveikta darbiba, rezultats ?   ; tas (piemeram, makslas darbs), ar ko (kads) apliecina, atklaj savas spejas; pirma (speju, talanta) izpausme.",6.938366e-09,6.88899e-14,1.0,2.9539527e-32
3658,darbs,1.,Fiziska vai intelektuala darbiba kada noteikta merka sasniegšanai vai rezultata radišanai.,pieteikums,3.,"pieteikt Paveikta darbiba, rezultats ?   ; tas (piemeram, makslas darbs), ar ko (kads) apliecina, atklaj savas spejas; pirma (speju, talanta) izpausme.",1.2500557e-08,2.6552764e-12,1.0,4.162868e-31
3659,darbs,1.1.,"Tads, kas veic derigu darbibu (par dzivniekiem).",pieteikums,3.,"pieteikt Paveikta darbiba, rezultats ?   ; tas (piemeram, makslas darbs), ar ko (kads) apliecina, atklaj savas spejas; pirma (speju, talanta) izpausme.",6.192927e-07,1.9101477e-10,0.9999994,3.5415163e-25
3660,darbs,1.2.,"Tads, kas paredzets darbam, lietošanai darba procesa.",pieteikums,3.,"pieteikt Paveikta darbiba, rezultats ?   ; tas (piemeram, makslas darbs), ar ko (kads) apliecina, atklaj savas spejas; pirma (speju, talanta) izpausme.",7.22199e-08,2.9408584e-10,0.9999999,4.894615e-28
3661,darbs,1.3.,"Tads, kas saistits ar mehanisma vai ta dalu lietderigo darbibu, paredzets darba veikšanai.",pieteikums,3.,"pieteikt Paveikta darbiba, rezultats ?   ; tas (piemeram, makslas darbs), ar ko (kads) apliecina, atklaj savas spejas; pirma (speju, talanta) izpausme.",3.3705508e-08,5.341654e-11,1.0,2.0828528e-29
3662,darbs,2.,"Fiziska vai intelektuala darbiba (parasti uznemuma vai iestade noteikta amata), par kuru cilveks sanem samaksu.",pieteikums,3.,"pieteikt Paveikta darbiba, rezultats ?   ; tas (piemeram, makslas darbs), ar ko (kads) apliecina, atklaj savas spejas; pirma (speju, talanta) izpausme.",1.0913313e-08,2.0890516e-14,1.0,5.2252493e-32
3663,darbs,2.1.,"darbavieta Iestade, uznemums, kur cilveks strada;   .",pieteikums,3.,"pieteikt Paveikta darbiba, rezultats ?   ; tas (piemeram, makslas darbs), ar ko (kads) apliecina, atklaj savas spejas; pirma (speju, talanta) izpausme.",3.3688075e-09,2.919999e-14,1.0,1.498618e-33
3664,darbs,2.2.,Veicamie amata pienakumi.,pieteikums,3.,"pieteikt Paveikta darbiba, rezultats ?   ; tas (piemeram, makslas darbs), ar ko (kads) apliecina, atklaj savas spejas; pirma (speju, talanta) izpausme.",3.4515907e-07,2.9784862e-11,0.99999964,4.4125844e-26
3665,darbs,2.3.,"Tas, kas japrot un javeic noteiktas profesijas specialistam; profesija, arods.",pieteikums,3.,"pieteikt Paveikta darbiba, rezultats ?   ; tas (piemeram, makslas darbs), ar ko (kads) apliecina, atklaj savas spejas; pirma (speju, talanta) izpausme.",9.61522e-08,1.6487159e-10,0.9999999,9.447511e-28
3666,darbs,3.,"Cilveka lietderigas darbibas rezultats; veikums, paveiktais.",pieteikums,3.,"pieteikt Paveikta darbiba, rezultats ?   ; tas (piemeram, makslas darbs), ar ko (kads) apliecina, atklaj savas spejas; pirma (speju, talanta) izpausme.",1.4193465e-08,1.6374112e-11,1.0,1.2390725e-30
3667,darbs,3.1.,Makslinieka vai zinatnieka radošas darbibas rezultats.,pieteikums,3.,"pieteikt Paveikta darbiba, rezultats ?   ; tas (piemeram, makslas darbs), ar ko (kads) apliecina, atklaj savas spejas; pirma (speju, talanta) izpausme.",3.7332765e-10,9.984829e-16,1.0,4.1465305e-37
3668,darbs,3.2.,"Apstradajamais priekšmets; tas, pie ka strada, tas, ko pašreiz dara.",pieteikums,3.,"pieteikt Paveikta darbiba, rezultats ?   ; tas (piemeram, makslas darbs), ar ko (kads) apliecina, atklaj savas spejas; pirma (speju, talanta) izpausme.",4.3153503e-09,3.1438608e-13,1.0,7.131529e-33
3669,darbs,4.,"Pienakums, uzdevums; tas, kas japadara.",pieteikums,3.,"pieteikt Paveikta darbiba, rezultats ?   ; tas (piemeram, makslas darbs), ar ko (kads) apliecina, atklaj savas spejas; pirma (speju, talanta) izpausme.",2.5127381e-08,1.7114872e-12,1.0,3.732982e-30
3670,darbs,4.1.,"Parasti savienojuma ar dativu norada uz aktivu darbibu, ricibu vai tas nepieciešamibu.",pieteikums,3.,"pieteikt Paveikta darbiba, rezultats ?   ; tas (piemeram, makslas darbs), ar ko (kads) apliecina, atklaj savas spejas; pirma (speju, talanta) izpausme.",2.0523986e-08,6.020928e-13,1.0,1.3873143e-30
3671,darbs,5.,"Noteiktu, raksturigu darbibu kopums (piemeram, kada gadalaika, kada nozare); nepieciešamo iemanu, panemienu kopums kadas darbibas veikšanai.",pieteikums,3.,"pieteikt Paveikta darbiba, rezultats ?   ; tas (piemeram, makslas darbs), ar ko (kads) apliecina, atklaj savas spejas; pirma (speju, talanta) izpausme.",1.729678e-08,1.0389183e-10,1.0,3.826058e-30
3672,darbs,5.1.,"Materiala apstrades veids, tehnika.",pieteikums,3.,"pieteikt Paveikta darbiba, rezultats ?   ; tas (piemeram, makslas darbs), ar ko (kads) apliecina, atklaj savas spejas; pirma (speju, talanta) izpausme.",4.1772884e-05,0.0011673768,0.9987908,4.1840367e-17
3673,darbs,6.,"darbiba Pasakumu, darbibu kopums, kas veicams ilgaka laika posma, darbojoties kada (parasti ar sabiedrisko, kulturas dzivi saistita) nozare;   .",pieteikums,3.,"pieteikt Paveikta darbiba, rezultats ?   ; tas (piemeram, makslas darbs), ar ko (kads) apliecina, atklaj savas spejas; pirma (speju, talanta) izpausme.",1.34725955e-08,9.046456e-12,1.0,6.904216e-31
3674,darbs,6.1.,"Pasakumu kopums, kas raksturigs kadas iestades, organizacijas u. tml. darbibai.",pieteikums,3.,"pieteikt Paveikta darbiba, rezultats ?   ; tas (piemeram, makslas darbs), ar ko (kads) apliecina, atklaj savas spejas; pirma (speju, talanta) izpausme.",1.4389994e-07,3.113984e-10,0.9999999,4.109232e-27
3675,darbs,6.2.,"Norise, gaita (kongresiem, apspriedem u. tml.).",pieteikums,3.,"pieteikt Paveikta darbiba, rezultats ?   ; tas (piemeram, makslas darbs), ar ko (kads) apliecina, atklaj savas spejas; pirma (speju, talanta) izpausme.",1.3000314e-07,3.3993188e-12,0.9999999,1.177683e-27
3676,darbs,7.,riciba Apzinata darbiba vai darbibu kopums;  .,pieteikums,3.,"pieteikt Paveikta darbiba, rezultats ?   ; tas (piemeram, makslas darbs), ar ko (kads) apliecina, atklaj savas spejas; pirma (speju, talanta) izpausme.",5.931075e-07,2.8225915e-09,0.9999994,1.1557431e-24
3677,darbs,8.,"Fizikals lielums, kas raksturo arejo iedarbibu uz kadu kermeni vai sistemu.",pieteikums,3.,"pieteikt Paveikta darbiba, rezultats ?   ; tas (piemeram, makslas darbs), ar ko (kads) apliecina, atklaj savas spejas; pirma (speju, talanta) izpausme.",7.797195e-08,9.140082e-11,0.9999999,4.0822473e-28
3678,darbs,9.,"Izpildamo uzdevumu kopums, kas veido datora veicamo darbibu vienibu un ko parasti attelo ka vadibas operatoru virkni, kuri nosaka izpildamas programmas, izmantojamos datus, ka ari šo programmu izpildei nepieciešamos procesora, atminas un arejo iericu resursus.",pieteikums,3.,"pieteikt Paveikta darbiba, rezultats ?   ; tas (piemeram, makslas darbs), ar ko (kads) apliecina, atklaj savas spejas; pirma (speju, talanta) izpausme.",3.1792595e-08,1.2282253e-11,1.0,9.3127485e-30
3679,darbs,10.,Darbmaciba .,pieteikums,3.,"pieteikt Paveikta darbiba, rezultats ?   ; tas (piemeram, makslas darbs), ar ko (kads) apliecina, atklaj savas spejas; pirma (speju, talanta) izpausme.",0.30235624,0.05274568,0.6448981,5.944626e-09
3680,darbs,11.,Klaušas .,pieteikums,3.,"pieteikt Paveikta darbiba, rezultats ?   ; tas (piemeram, makslas darbs), ar ko (kads) apliecina, atklaj savas spejas; pirma (speju, talanta) izpausme.",0.000398724,3.2989114e-10,0.9996013,8.031703e-19
3681,Sava,1.,"Pilseta Italija (“Sava”), Apulijas regiona Taranto province,  iedzivotaju (. g.).",pieteikums,3.,"pieteikt Paveikta darbiba, rezultats ?   ; tas (piemeram, makslas darbs), ar ko (kads) apliecina, atklaj savas spejas; pirma (speju, talanta) izpausme.",2.6038006e-06,3.8037428e-13,0.9999974,6.043438e-25
3682,Sava,2.,"Donavas laba krasta pieteka, Slovenija, Horvatija, Serbija, ieverojama posma ir Horvatijas un Bosnijas un Hercegovinas robežupe, garums —  km, sakas Julijas Alpos satekot Sava Bohinskai un Sava Dohinskai, ieteka pie Belgradas.",pieteikums,3.,"pieteikt Paveikta darbiba, rezultats ?   ; tas (piemeram, makslas darbs), ar ko (kads) apliecina, atklaj savas spejas; pirma (speju, talanta) izpausme.",2.1580949e-08,3.1987672e-15,1.0,1.6923511e-31
3683,Sava,3.,"Savite, Aiviekstes pieteka.",pieteikums,3.,"pieteikt Paveikta darbiba, rezultats ?   ; tas (piemeram, makslas darbs), ar ko (kads) apliecina, atklaj savas spejas; pirma (speju, talanta) izpausme.",1.5070017e-07,2.8657952e-13,0.9999999,5.309813e-28
3684,speja,1.,"Psihiska vai fiziska ipašiba, šadu ipašibu kopums (cilvekam), kas (tam) rada iespeju ko sekmigi darit, veikt, ari uztvert ko, reaget uz ko.",pieteikums,3.,"pieteikt Paveikta darbiba, rezultats ?   ; tas (piemeram, makslas darbs), ar ko (kads) apliecina, atklaj savas spejas; pirma (speju, talanta) izpausme.",2.4697604e-06,5.098816e-07,0.999997,4.7587427e-22
3685,speja,1.1.,"Sabiedribas nodrošinats stavoklis (cilvekam), kas (tam) rada iespeju ko darit, veikt.",pieteikums,3.,"pieteikt Paveikta darbiba, rezultats ?   ; tas (piemeram, makslas darbs), ar ko (kads) apliecina, atklaj savas spejas; pirma (speju, talanta) izpausme.",2.5290525e-08,4.345358e-12,1.0,5.951923e-30
3686,speja,1.2.,"Ipašiba, ipašibu kopums (organismam, ta dalam, procesiem taja), kas nodrošina (organisma, ta dalu) biologiskas norises.",pieteikums,3.,"pieteikt Paveikta darbiba, rezultats ?   ; tas (piemeram, makslas darbs), ar ko (kads) apliecina, atklaj savas spejas; pirma (speju, talanta) izpausme.",5.76891e-08,1.1055563e-09,1.0,5.9957733e-28
3687,speja,1.3.,"Ipašiba, ipašibu kopums (dzivniekiem, augiem), kas (tiem) nodrošina iespeju eksistet, darboties, reaget uz ko (kada situacija, apstaklos u. tml.).",pieteikums,3.,"pieteikt Paveikta darbiba, rezultats ?   ; tas (piemeram, makslas darbs), ar ko (kads) apliecina, atklaj savas spejas; pirma (speju, talanta) izpausme.",1.4833661e-07,1.0845617e-09,0.9999999,9.8209015e-27
3688,speja,2.,"Ipašiba, ipašibu kopums (priekšmetam, vielai, paradibai u. tml.), kas nodrošina kadas norises, procesa, funkcijas istenošanu; kadas konkretas objekta ipašibas robežvertiba.",pieteikums,3.,"pieteikt Paveikta darbiba, rezultats ?   ; tas (piemeram, makslas darbs), ar ko (kads) apliecina, atklaj savas spejas; pirma (speju, talanta) izpausme.",3.553458e-08,3.6926268e-10,1.0,7.762153e-29
3689,talants,1.,Izcilu (parasti specialo) garigo un fizisko speju kopums (kada darbibas nozare).,pieteikums,3.,"pieteikt Paveikta darbiba, rezultats ?   ; tas (piemeram, makslas darbs), ar ko (kads) apliecina, atklaj savas spejas; pirma (speju, talanta) izpausme.",3.1108293e-08,8.616015e-13,1.0,6.3042544e-30
3690,talants,1.1.,"Cilveks, kam piemit šadu speju kopums.",pieteikums,3.,"pieteikt Paveikta darbiba, rezultats ?   ; tas (piemeram, makslas darbs), ar ko (kads) apliecina, atklaj savas spejas; pirma (speju, talanta) izpausme.",1.4899555e-08,1.6275463e-12,1.0,5.413107e-31
3691,talants,1.2.,"Prasme, speja (ko veikt, darit).",pieteikums,3.,"pieteikt Paveikta darbiba, rezultats ?   ; tas (piemeram, makslas darbs), ar ko (kads) apliecina, atklaj savas spejas; pirma (speju, talanta) izpausme.",1.7813734e-08,5.9663325e-12,1.0,3.0344992e-30
3692,talants,2.,"talents Sena masas mervieniba (aptuveni  kilogrami), ari naudas vieniba (piemeram, senaja Griekija, Italija);  .",pieteikums,3.,"pieteikt Paveikta darbiba, rezultats ?   ; tas (piemeram, makslas darbs), ar ko (kads) apliecina, atklaj savas spejas; pirma (speju, talanta) izpausme.",4.4591605e-08,7.184777e-14,1.0,8.426665e-30
3693,izpausme,1.,"izpaust Process, ari rezultats ?   , ies  .",pieteikums,3.,"pieteikt Paveikta darbiba, rezultats ?   ; tas (piemeram, makslas darbs), ar ko (kads) apliecina, atklaj savas spejas; pirma (speju, talanta) izpausme.",5.7767573e-09,4.2618537e-13,1.0,2.4438547e-32
3694,priekšdarbi,1.,"Darbi, ko veic pirms citiem darbiem, parasti to sagatavošanai.",pieteikums,3.1.,"Priekšdarbs, ari iesakums (lielakam, plašakam darbam).",2.2095717e-08,9.149946e-13,1.0,1.6335834e-30
3695,iesakums,1.,"Pati pirma (parasti darbibas, norises, paradibas) izpausme.",pieteikums,3.1.,"Priekšdarbs, ari iesakums (lielakam, plašakam darbam).",3.772216e-09,6.645384e-12,1.0,2.7861826e-32
3696,iesakums,2.,"Pirmie paveiktie, jau redzamie priekšdarbi.",pieteikums,3.1.,"Priekšdarbs, ari iesakums (lielakam, plašakam darbam).",1.6479788e-08,1.5657252e-11,1.0,2.775048e-30
3697,iesakums,3.,"Datu parraide — zinojuma sakuma dala, kura ir vadibas informacija, zinas par datus parraidošo un uztverošo staciju, zinojuma tipu un ta prioritates limeni.",pieteikums,3.1.,"Priekšdarbs, ari iesakums (lielakam, plašakam darbam).",3.2072428e-10,5.8139103e-16,1.0,2.5849529e-37
3698,iesakums,4.,"Sviesta gabalinš, biezpiena picina, maizes garoza vai cita realija, kas tika ielikta krejuma, lai veicinatu ta sakulšanu sviesta.",pieteikums,3.1.,"Priekšdarbs, ari iesakums (lielakam, plašakam darbam).",1.413579e-07,3.3601406e-11,0.9999999,2.004514e-27
3699,darbs,1.,Fiziska vai intelektuala darbiba kada noteikta merka sasniegšanai vai rezultata radišanai.,pieteikums,3.1.,"Priekšdarbs, ari iesakums (lielakam, plašakam darbam).",1.378767e-08,1.1080489e-10,1.0,2.582232e-30
3700,darbs,1.1.,"Tads, kas veic derigu darbibu (par dzivniekiem).",pieteikums,3.1.,"Priekšdarbs, ari iesakums (lielakam, plašakam darbam).",9.694362e-06,4.342399e-06,0.99998605,3.5894488e-20
3701,darbs,1.2.,"Tads, kas paredzets darbam, lietošanai darba procesa.",pieteikums,3.1.,"Priekšdarbs, ari iesakums (lielakam, plašakam darbam).",3.378219e-06,5.122982e-05,0.9999454,5.6913556e-21
3702,darbs,1.3.,"Tads, kas saistits ar mehanisma vai ta dalu lietderigo darbibu, paredzets darba veikšanai.",pieteikums,3.1.,"Priekšdarbs, ari iesakums (lielakam, plašakam darbam).",8.2853325e-07,1.2173994e-06,0.999998,1.6649735e-23
3703,darbs,2.,"Fiziska vai intelektuala darbiba (parasti uznemuma vai iestade noteikta amata), par kuru cilveks sanem samaksu.",pieteikums,3.1.,"Priekšdarbs, ari iesakums (lielakam, plašakam darbam).",2.3906605e-07,1.764955e-10,0.99999976,1.6857891e-26
3704,darbs,2.1.,"darbavieta Iestade, uznemums, kur cilveks strada;   .",pieteikums,3.1.,"Priekšdarbs, ari iesakums (lielakam, plašakam darbam).",1.1233075e-08,4.2926283e-12,1.0,3.7906235e-31
3705,darbs,2.2.,Veicamie amata pienakumi.,pieteikums,3.1.,"Priekšdarbs, ari iesakums (lielakam, plašakam darbam).",1.7598463e-06,5.440466e-08,0.9999982,9.725539e-23
3706,darbs,2.3.,"Tas, kas japrot un javeic noteiktas profesijas specialistam; profesija, arods.",pieteikums,3.1.,"Priekšdarbs, ari iesakums (lielakam, plašakam darbam).",2.5706806e-06,5.1812135e-06,0.99999225,1.0279609e-21
3707,darbs,3.,"Cilveka lietderigas darbibas rezultats; veikums, paveiktais.",pieteikums,3.1.,"Priekšdarbs, ari iesakums (lielakam, plašakam darbam).",6.2662494e-08,4.45892e-09,0.9999999,1.23911675e-27
3708,darbs,3.1.,Makslinieka vai zinatnieka radošas darbibas rezultats.,pieteikums,3.1.,"Priekšdarbs, ari iesakums (lielakam, plašakam darbam).",5.2180066e-10,3.886304e-14,1.0,4.6140015e-36
3709,darbs,3.2.,"Apstradajamais priekšmets; tas, pie ka strada, tas, ko pašreiz dara.",pieteikums,3.1.,"Priekšdarbs, ari iesakums (lielakam, plašakam darbam).",3.7675658e-08,3.6283326e-10,1.0,7.4033644e-29
3710,darbs,4.,"Pienakums, uzdevums; tas, kas japadara.",pieteikums,3.1.,"Priekšdarbs, ari iesakums (lielakam, plašakam darbam).",1.3082713e-06,6.0501634e-08,0.99999857,3.063443e-23
3711,darbs,4.1.,"Parasti savienojuma ar dativu norada uz aktivu darbibu, ricibu vai tas nepieciešamibu.",pieteikums,3.1.,"Priekšdarbs, ari iesakums (lielakam, plašakam darbam).",2.467134e-07,1.2130399e-09,0.99999976,4.2227428e-26
3712,darbs,5.,"Noteiktu, raksturigu darbibu kopums (piemeram, kada gadalaika, kada nozare); nepieciešamo iemanu, panemienu kopums kadas darbibas veikšanai.",pieteikums,3.1.,"Priekšdarbs, ari iesakums (lielakam, plašakam darbam).",6.298555e-08,5.063474e-08,0.9999999,2.241398e-27
3713,darbs,5.1.,"Materiala apstrades veids, tehnika.",pieteikums,3.1.,"Priekšdarbs, ari iesakums (lielakam, plašakam darbam).",1.5763775e-05,0.002856747,0.9971275,4.7883e-18
3714,darbs,6.,"darbiba Pasakumu, darbibu kopums, kas veicams ilgaka laika posma, darbojoties kada (parasti ar sabiedrisko, kulturas dzivi saistita) nozare;   .",pieteikums,3.1.,"Priekšdarbs, ari iesakums (lielakam, plašakam darbam).",8.172341e-08,1.45268375e-08,0.9999999,2.9699477e-27
3715,darbs,6.1.,"Pasakumu kopums, kas raksturigs kadas iestades, organizacijas u. tml. darbibai.",pieteikums,3.1.,"Priekšdarbs, ari iesakums (lielakam, plašakam darbam).",8.848189e-07,5.2416186e-07,0.9999987,1.857711e-23
3716,darbs,6.2.,"Norise, gaita (kongresiem, apspriedem u. tml.).",pieteikums,3.1.,"Priekšdarbs, ari iesakums (lielakam, plašakam darbam).",7.195528e-07,2.1437212e-09,0.9999993,2.021417e-24
3717,darbs,7.,riciba Apzinata darbiba vai darbibu kopums;  .,pieteikums,3.1.,"Priekšdarbs, ari iesakums (lielakam, plašakam darbam).",1.2051358e-06,3.4707878e-07,0.99999845,6.1904496e-23
3718,darbs,8.,"Fizikals lielums, kas raksturo arejo iedarbibu uz kadu kermeni vai sistemu.",pieteikums,3.1.,"Priekšdarbs, ari iesakums (lielakam, plašakam darbam).",3.042639e-07,5.6862977e-08,0.99999964,3.3606734e-25
3719,darbs,9.,"Izpildamo uzdevumu kopums, kas veido datora veicamo darbibu vienibu un ko parasti attelo ka vadibas operatoru virkni, kuri nosaka izpildamas programmas, izmantojamos datus, ka ari šo programmu izpildei nepieciešamos procesora, atminas un arejo iericu resursus.",pieteikums,3.1.,"Priekšdarbs, ari iesakums (lielakam, plašakam darbam).",4.4822336e-06,1.5847434e-05,0.9999796,6.0137682e-21
3720,darbs,10.,Darbmaciba .,pieteikums,3.1.,"Priekšdarbs, ari iesakums (lielakam, plašakam darbam).",2.0234462e-05,0.99996686,1.29569735e-05,3.6220484e-08
3721,darbs,11.,Klaušas .,pieteikums,3.1.,"Priekšdarbs, ari iesakums (lielakam, plašakam darbam).",7.2172725e-07,1.314801e-10,0.9999993,6.951352e-25
3722,darbiba,1.,"Kustiba, pareja no kada stavokla cita.",pieteikums,4.,"pieteikt Paveikta darbiba, rezultats ?   .",3.7596806e-07,6.016461e-09,0.99999964,3.3952975e-25
3723,darbiba,2.,"Speju, energijas izmantošana, lai ko parveidotu, lai raditu (ko jaunu).",pieteikums,4.,"pieteikt Paveikta darbiba, rezultats ?   .",2.1899904e-08,1.640187e-11,1.0,4.715908e-30
3724,darbiba,2.1.,"Energijas izpausme (paradibam daba), kas rada parmainas apkarteja vide.",pieteikums,4.,"pieteikt Paveikta darbiba, rezultats ?   .",6.836044e-06,2.025053e-05,0.99997294,4.654148e-20
3725,darbiba,3.,Darbošanas kada sabiedriskas vai kulturas dzives nozare.,pieteikums,4.,"pieteikt Paveikta darbiba, rezultats ?   .",2.6666464e-07,1.03042135e-08,0.99999976,1.1803106e-25
3726,darbiba,3.1.,"Riciba, pasakumi, lai sasniegtu kadu (parasti sabiedriski nozimigu) merki.",pieteikums,4.,"pieteikt Paveikta darbiba, rezultats ?   .",4.231708e-07,9.591766e-09,0.9999995,3.683719e-25
3727,darbiba,3.2.,"Pasakumi, ko darbošanas laika realize, piemeram, iestade, komisija u. tml.",pieteikums,4.,"pieteikt Paveikta darbiba, rezultats ?   .",1.0462587e-05,0.00012676531,0.9998627,2.0944801e-19
3728,darbiba,4.,"Gribas izpaudums, kam saskana ar likumu ir tiesiskas sekas.",pieteikums,4.,"pieteikt Paveikta darbiba, rezultats ?   .",4.3106884e-06,1.2557196e-06,0.9999944,3.4128305e-21
3729,darbiba,4.1.,Pasakumi tiesvediba; kodeksa paredzeto pasakumu realizešana.,pieteikums,4.,"pieteikt Paveikta darbiba, rezultats ?   .",1.6271336e-08,3.5167456e-11,1.0,1.900144e-30
3730,darbiba,5.,"Raksturiga norise (cilveka vai dzivnieka organisma, ta dalas).",pieteikums,4.,"pieteikt Paveikta darbiba, rezultats ?   .",0.00028561478,0.9637428,0.035971627,5.327171e-11
3731,darbiba,5.1.,"Dzivibas procesi (augos, to dalas).",pieteikums,4.,"pieteikt Paveikta darbiba, rezultats ?   .",8.0776425e-07,6.696336e-08,0.99999905,9.259103e-24
3732,darbiba,6.,"Darbošanas, darba process (iericem).",pieteikums,4.,"pieteikt Paveikta darbiba, rezultats ?   .",3.0460438e-07,1.8447301e-07,0.9999994,7.813231e-25
3733,darbiba,7.,"Ipašibu izpausme (vielam, fizikalam vai kimiskam paradibam).",pieteikums,4.,"pieteikt Paveikta darbiba, rezultats ?   .",6.51616e-05,0.014115514,0.98581934,3.7180863e-16
3734,darbiba,8.,"Notikumu, norišu kopums, kas veido (daildarba) sižetu.",pieteikums,4.,"pieteikt Paveikta darbiba, rezultats ?   .",7.636206e-06,7.50764e-05,0.99991727,7.1655904e-20
3735,darbiba,9.,"Aprekinašanas, skaitlošanas veids.",pieteikums,4.,"pieteikt Paveikta darbiba, rezultats ?   .",4.8069683e-06,0.00023511877,0.9997601,3.099872e-20
3736,rezultats,1.,"Darbibas, norises iznakums; kadu apstaklu sekas.",pieteikums,4.,"pieteikt Paveikta darbiba, rezultats ?   .",2.8420422e-06,0.00020993032,0.9997873,7.886504e-21
3737,rezultats,1.1.,"Skaitlis, izteiksme, ko iegust aprekinos.",pieteikums,4.,"pieteikt Paveikta darbiba, rezultats ?   .",1.9293761e-06,3.867866e-06,0.9999943,4.624863e-22
3738,rezultats,1.2.,"Veikums, sasniegums (sporta sacensibas).",pieteikums,4.,"pieteikt Paveikta darbiba, rezultats ?   .",1.97788e-06,9.045702e-07,0.999997,3.463132e-22
3739,rezultats,2.,"Kopuma, kopsavilkuma; ari beidzot, gala.",pieteikums,4.,"pieteikt Paveikta darbiba, rezultats ?   .",1.6860224e-05,7.564349e-06,0.9999757,3.7249176e-19
3740,samers,1.,"Stavoklis, kad (kas) ir samerigs; savstarpeja (ka) atbilstiba.",raksts,1.,"Samera neliela apjoma publicistisks, zinatnisks, informativs teksts (parasti laikraksta, žurnala, krajuma).",5.402149e-06,0.001167108,0.9988275,9.26222e-20
3741,apjoms,1.,"Lielums, apmers.",raksts,1.,"Samera neliela apjoma publicistisks, zinatnisks, informativs teksts (parasti laikraksta, žurnala, krajuma).",1.0866687e-06,0.9999471,5.186568e-05,2.0745388e-11
3742,apjoms,1.1.,"Daudzums, kopums.",raksts,1.,"Samera neliela apjoma publicistisks, zinatnisks, informativs teksts (parasti laikraksta, žurnala, krajuma).",2.5976382e-08,0.99999774,5.996089e-10,2.2729914e-06
3743,apjoms,1.2.,"Plašums (piem., saturam, paradibai, ipašibai).",raksts,1.,"Samera neliela apjoma publicistisks, zinatnisks, informativs teksts (parasti laikraksta, žurnala, krajuma).",2.0927286e-07,3.202997e-07,0.9999994,2.384092e-25
